"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,3732.075,"B","Break"
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,3575.15,,
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,3632.625,,
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,3624.65,,
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,3637.95,,
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,3669.95,,
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,3711.375,,
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,3854.025,,
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,3917.65,,
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,3933.175,,
"POL","Poland","YA994IL1_ST","Employment in Industry (ISIC rev4, B-F)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,3980.025,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,206.25,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,199.825,"B","Break"
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,204.8,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,219.175,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,224.225,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,242.725,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,244.825,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,210.075,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,204.325,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,183.7,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,174.3,,
"POL","Poland","YA99B4L1_ST","Mining and quarrying (B)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,194.675,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,2129.35,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,2031.225,"B","Break"
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1932.775,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1957.325,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1971.075,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,2045.075,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,2065.45,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,2103.55,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,2238.95,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,2337.9,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,2363.275,,
"POL","Poland","YA99C4L1_ST","Manufacturing (C )","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,2308.65,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,139.2,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,149.775,"B","Break"
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,142.4,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,140.075,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,128.275,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,128.35,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,137.575,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,137.375,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,140.15,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,125.7,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,121.425,,
"POL","Poland","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,126.1,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,130.425,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,119.7,"B","Break"
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,114.875,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,118.3,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,124.375,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,118.95,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,124.7,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,137.625,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,134.05,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,128.3,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,117.75,,
"POL","Poland","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,135.725,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1163.525,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1231.55,"B","Break"
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1180.3,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1197.75,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1176.7,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1102.85,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1097.4,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1122.75,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1136.55,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1142.05,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1156.425,,
"POL","Poland","YA99F4L1_ST","Construction (F)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1214.875,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,3722.85,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,3824.175,"B","Break"
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,3846.725,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,3853.175,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,3878.675,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,3893.4,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,4014.275,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,4052.075,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,4051.525,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,4126.45,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,4187.9,,
"POL","Poland","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,4227.7,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1058.65,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1068.4,"B","Break"
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1047.025,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1033.1,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1028.6,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1002.3,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1036.325,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1039.35,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1024.725,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1011.95,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,990.8,,
"POL","Poland","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","MA","Males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1013.35,,
"POL","Poland","YA99H4L1_ST","Transportation and storage (H)","MA","Males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,709.5,,
"POL","Poland","YA99H4L1_ST","Transportation and storage (H)","MA","Males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,694.65,"B","Break"
"POL","Poland","YA99H4L1_ST","Transportation and storage (H)","MA","Males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,685.25,,
"POL","Poland","YA99H4L1_ST","Transportation and storage (H)","MA","Males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,704.3,,
"POL","Poland","YA99H4L1_ST","Transportation and storage (H)","MA","Males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,717.75,,
"POL","Poland","YA99H4L1_ST","Transportation and storage (H)","MA","Males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,732.425,,
